source_row,feature,feature_value,shap_value,absolute_shap_value
18049,maxRank,28.0,-0.00943559208221598,0.00943559208221598
18049,walk_distance_per_match_minute,11.260516605166053,-0.06763821640962862,0.06763821640962862
18049,damage_per_kill,0.0,-0.015789148061312118,0.015789148061312118
18049,combat_activity,0.0,0.0007841710111028871,0.0007841710111028871
18049,resource_activity,3.0,-0.01203271056181933,0.01203271056181933
18049,mode_solo,0.0,0.0017234258950807246,0.0017234258950807246
18049,mode_duo,0.0,-0.0037445054695060542,0.0037445054695060542
18049,mode_squad,1.0,0.005540309160555587,0.005540309160555587
18083,killRank,83.0,-0.2891509303252536,0.2891509303252536
18083,walkDist,204.9,0.023033129876984,0.023033129876984
18083,rideDist,0.0,-0.0071119722615542265,0.0071119722615542265
18083,damages,54.38,0.0030314299047800686,0.0030314299047800686
18083,kills,0.0,0.03516647305183405,0.03516647305183405
18083,weapons,2.0,-0.003293712894735537,0.003293712894735537
18083,upgrades,0.0,-0.008847279001760891,0.008847279001760891
18083,heals,0.0,-0.000681527701934552,0.000681527701934552
18083,maxRank,47.0,0.06633922257722343,0.06633922257722343
18083,walk_distance_per_match_minute,6.5568,-0.0876473501078568,0.0876473501078568
18083,damage_per_kill,0.0,-0.017173871096376195,0.017173871096376195
18083,combat_activity,0.0,-0.00022662675120633974,0.00022662675120633974
18083,resource_activity,2.0,-0.015273077050553726,0.015273077050553726
18083,mode_solo,0.0,0.0026183965285966936,0.0026183965285966936
18083,mode_duo,1.0,-0.03419068576349928,0.03419068576349928
18083,mode_squad,0.0,-0.02554534371902739,0.02554534371902739
18121,killRank,35.0,0.09012708622973555,0.09012708622973555
18121,walkDist,898.1,-0.013845918823297101,0.013845918823297101
18121,rideDist,0.0,-0.009462006665552476,0.009462006665552476
18121,damages,113.1,0.005915579751086722,0.005915579751086722
18121,kills,1.0,-0.07512535240133565,0.07512535240133565
18121,weapons,4.0,0.0040321377680952045,0.0040321377680952045
18121,upgrades,1.0,-0.003959967056249997,0.003959967056249997
18121,heals,1.0,0.0015723100694252992,0.0015723100694252992
18121,maxRank,47.0,0.04757824991565937,0.04757824991565937
18121,walk_distance_per_match_minute,28.708577517314865,-0.023311021674507985,0.023311021674507985
18121,damage_per_kill,113.1,-0.026420554833894484,0.026420554833894484
18121,combat_activity,3.0,0.0014700702387646651,0.0014700702387646651
18121,resource_activity,6.0,0.010231946052643017,0.010231946052643017
18121,mode_solo,0.0,-0.000503567300911533,0.000503567300911533
18121,mode_duo,1.0,-0.019800905451416644,0.019800905451416644
18121,mode_squad,0.0,-0.01983537837612318,0.01983537837612318
18123,killRank,62.0,-0.10033456701163034,0.10033456701163034
18123,walkDist,1000.0,0.0018168729989543571,0.0018168729989543571
18123,rideDist,0.0,-0.006464393508478068,0.006464393508478068
18123,damages,60.83,0.0025573775887506507,0.0025573775887506507
18123,kills,0.0,0.057707240474371854,0.057707240474371854
18123,weapons,4.0,0.002724505396531859,0.002724505396531859
18123,upgrades,0.0,-0.008905130573849455,0.008905130573849455
18123,heals,0.0,-0.0003507943397254662,0.0003507943397254662
18123,maxRank,31.0,0.010664804276406313,0.010664804276406313
18123,walk_distance_per_match_minute,47.31861198738171,0.05996146279131962,0.05996146279131962
18123,damage_per_kill,0.0,0.0009747237566818943,0.0009747237566818943
18123,combat_activity,1.0,0.0016711587289013263,0.0016711587289013263
18123,resource_activity,4.0,-0.006596140399318889,0.006596140399318889
18123,mode_solo,0.0,0.0019182375592810615,0.0019182375592810615
18123,mode_duo,0.0,-0.007927048035641945,0.007927048035641945
18123,mode_squad,1.0,0.005163893532461939,0.005163893532461939
18193,killRank,8.0,0.2846470720949355,0.2846470720949355
18193,walkDist,1767.0,-0.030009575439207136,0.030009575439207136
18193,rideDist,0.0,-0.011364304933144498,0.011364304933144498
18193,damages,547.7,-0.007591040434778885,0.007591040434778885
18193,kills,3.0,-0.13476428120697334,0.13476428120697334
18193,weapons,4.0,0.001939190782404611,0.001939190782404611
18193,upgrades,1.0,-0.008988921530320632,0.008988921530320632
18193,heals,6.0,-0.002018509854079906,0.002018509854079906
18193,maxRank,28.0,-0.017670980971530068,0.017670980971530068
18193,walk_distance_per_match_minute,75.89119541875446,0.13187091995380065,0.13187091995380065
18193,damage_per_kill,182.5666666666667,0.011440940898657506,0.011440940898657506
18193,combat_activity,7.0,0.0018884019046709459,0.0018884019046709459
18193,resource_activity,11.0,0.017987732433321923,0.017987732433321923
18193,mode_solo,0.0,0.0015146287844184044,0.0015146287844184044
18193,mode_duo,0.0,-0.0049084015246757895,0.0049084015246757895
18193,mode_squad,1.0,-0.0009315712406977869,0.0009315712406977869
18220,killRank,50.0,0.1001006748947921,0.1001006748947921
18220,walkDist,799.4,5.122096319280002e-05,5.122096319280002e-05
18220,rideDist,0.0,-0.006996609270759446,0.006996609270759446
18220,damages,185.7,0.0010998162122072069,0.0010998162122072069
18220,kills,0.0,0.07700951204779384,0.07700951204779384
18220,weapons,3.0,0.001584350626722809,0.001584350626722809
18220,upgrades,2.0,0.008237070900782387,0.008237070900782387
18220,heals,2.0,0.0006988125469719383,0.0006988125469719383
18220,maxRank,28.0,-0.010844872534516842,0.010844872534516842
18220,walk_distance_per_match_minute,37.12383900928792,-0.0013821476395054135,0.0013821476395054135
18220,damage_per_kill,0.0,0.005536632470922755,0.005536632470922755
18220,combat_activity,0.0,9.097694486035726e-05,9.097694486035726e-05
18220,resource_activity,7.0,0.004998327221697375,0.004998327221697375
18220,mode_solo,0.0,0.001288385197601871,0.001288385197601871
18220,mode_duo,0.0,-0.0026737734279080653,0.0026737734279080653
18220,mode_squad,1.0,0.009357793967647613,0.009357793967647613
18222,killRank,11.0,0.23888339873974698,0.23888339873974698
18222,walkDist,1055.0,-0.02377279247091008,0.02377279247091008
18222,rideDist,0.0,-0.012132645136649805,0.012132645136649805
18222,damages,410.6,0.004879418897022568,0.004879418897022568
18222,kills,3.0,-0.15676305391379933,0.15676305391379933
18222,weapons,5.0,0.003227203183467192,0.003227203183467192
18222,upgrades,3.0,0.022213682982261646,0.022213682982261646
18222,heals,9.0,0.0043657946934416774,0.0043657946934416774
18222,maxRank,27.0,-0.028374063534746793,0.028374063534746793
18222,walk_distance_per_match_minute,47.77358490566038,0.04037261661698398,0.04037261661698398
18222,damage_per_kill,136.86666666666667,-0.0032627686898203004,0.0032627686898203004
18222,combat_activity,5.0,-0.0029387874481892257,0.0029387874481892257
18222,resource_activity,17.0,0.045932551530941855,0.045932551530941855
18222,mode_solo,0.0,0.0015426069814366726,0.0015426069814366726
18222,mode_duo,0.0,-0.004610088099377146,0.004610088099377146
18222,mode_squad,1.0,-0.00262900341576608,0.00262900341576608
18235,killRank,77.0,-0.2263965901127149,0.2263965901127149
18235,walkDist,190.1,0.03473154134698127,0.03473154134698127
18235,rideDist,0.0,-0.007268256546403928,0.007268256546403928
18235,damages,66.3,0.0017026027022559404,0.0017026027022559404
18235,kills,0.0,0.05142900609530464,0.05142900609530464
18235,weapons,1.0,-0.007976802792639855,0.007976802792639855
18235,upgrades,0.0,-0.008606978014309359,0.008606978014309359
18235,heals,0.0,-0.000842862526498564,0.000842862526498564
18235,maxRank,29.0,0.0048251595656612885,0.0048251595656612885
18235,walk_distance_per_match_minute,8.392935982339957,-0.08148788654104389,0.08148788654104389
18235,damage_per_kill,0.0,-0.013336187265211099,0.013336187265211099
18235,combat_activity,2.0,0.001897149749787633,0.001897149749787633
18235,resource_activity,1.0,-0.01698759637793112,0.01698759637793112
18235,mode_solo,0.0,0.0019759355532396336,0.0019759355532396336
18235,mode_duo,0.0,-0.006563524016939942,0.006563524016939942
18235,mode_squad,1.0,0.003605300844986455,0.003605300844986455
18277,killRank,72.0,-0.22464093256420917,0.22464093256420917
18277,walkDist,925.3,-0.00576437754306661,0.00576437754306661
18277,rideDist,0.0,-0.0066819108747540636,0.0066819108747540636
18277,damages,0.0,-0.0006631121011434169,0.0006631121011434169
18277,kills,0.0,0.04898178297063156,0.04898178297063156
18277,weapons,7.0,0.002462842718744674,0.002462842718744674
18277,upgrades,0.0,-0.008114950179910672,0.008114950179910672
18277,heals,0.0,-0.0004063838725215422,0.0004063838725215422
18277,maxRank,29.0,0.0027413082021583287,0.0027413082021583287
18277,walk_distance_per_match_minute,28.93069306930693,-0.003007004200422743,0.003007004200422743
18277,damage_per_kill,0.0,-0.009520233937149925,0.009520233937149925
18277,combat_activity,0.0,7.233087409624823e-05,7.233087409624823e-05
18277,resource_activity,7.0,0.005819701449367003,0.005819701449367003
18277,mode_solo,0.0,0.0011711002746564744,0.0011711002746564744
18277,mode_duo,0.0,-0.006487634028160501,0.006487634028160501
18277,mode_squad,1.0,0.002497592330052468,0.002497592330052468
18292,killRank,16.0,0.21251149940880854,0.21251149940880854
18292,walkDist,2488.0,-0.016557293952639177,0.016557293952639177
18292,rideDist,3418.0,0.04277831595342851,0.04277831595342851
18292,damages,312.9,0.0014302089370914956,0.0014302089370914956
18292,kills,2.0,-0.09966731396828798,0.09966731396828798
18292,weapons,2.0,-0.006476807733079057,0.006476807733079057
18292,upgrades,1.0,-0.005796078737256676,0.005796078737256676
18292,heals,4.0,-0.002345268143768882,0.002345268143768882
18292,maxRank,28.0,-0.015759725579761477,0.015759725579761477
18292,walk_distance_per_match_minute,82.42959690778575,0.1302662431122625,0.1302662431122625
18292,damage_per_kill,156.45,-0.0024055585958604416,0.0024055585958604416
18292,combat_activity,3.0,0.0008845361541420315,0.0008845361541420315
18292,resource_activity,7.0,0.009467451742908096,0.009467451742908096
18292,mode_solo,0.0,0.0020027334760335446,0.0020027334760335446
18292,mode_duo,0.0,-0.005136763835271131,0.005136763835271131
18292,mode_squad,1.0,0.00019372398882721865,0.00019372398882721865
18325,killRank,53.0,0.13753081552809895,0.13753081552809895
18325,walkDist,178.0,0.02775345782122228,0.02775345782122228
18325,rideDist,8.476,-0.00773587709126957,0.00773587709126957
18325,damages,0.0,-0.00011359406349274124,0.00011359406349274124
18325,kills,0.0,0.08349475892090084,0.08349475892090084
18325,weapons,1.0,-0.006876671202104617,0.006876671202104617
18325,upgrades,0.0,-0.007987651042250146,0.007987651042250146
18325,heals,0.0,-0.0007706768711463487,0.0007706768711463487
18325,maxRank,29.0,0.007964180489494661,0.007964180489494661
18325,walk_distance_per_match_minute,5.42407313357034,-0.10339516514130294,0.10339516514130294
18325,damage_per_kill,0.0,0.008669844078116691,0.008669844078116691
18325,combat_activity,0.0,0.003058988990724344,0.003058988990724344
18325,resource_activity,1.0,-0.008361701040066808,0.008361701040066808
18325,mode_solo,0.0,0.007344954956962333,0.007344954956962333
18325,mode_duo,0.0,-0.00644652111469411,0.00644652111469411
18325,mode_squad,1.0,0.009969235245585574,0.009969235245585574
18345,killRank,55.0,0.032419732563400604,0.032419732563400604
18345,walkDist,747.6,0.0038664030035372612,0.0038664030035372612
18345,rideDist,0.0,-0.006178651582763713,0.006178651582763713
18345,damages,0.0,-0.001740911496906008,0.001740911496906008
18345,kills,0.0,0.05071473434219093,0.05071473434219093
18345,weapons,3.0,0.0022427945126707563,0.0022427945126707563
18345,upgrades,0.0,-0.009127822909614959,0.009127822909614959
18345,heals,0.0,-0.000376779099187455,0.000376779099187455
18345,maxRank,97.0,0.186309667738491,0.186309667738491
18345,walk_distance_per_match_minute,30.45213849287169,0.0021550563649486744,0.0021550563649486744
18345,damage_per_kill,0.0,-0.0002924943967654085,0.0002924943967654085
18345,combat_activity,0.0,0.0009968351613032864,0.0009968351613032864
18345,resource_activity,3.0,-0.012746620811582359,0.012746620811582359
18345,mode_solo,1.0,-0.07415375381399072,0.07415375381399072
18345,mode_duo,0.0,-0.011329451927560566,0.011329451927560566
18345,mode_squad,0.0,-0.029244537369857788,0.029244537369857788
18346,killRank,95.0,-0.364397746222949,0.364397746222949
18346,walkDist,18.28,0.02896578125531563,0.02896578125531563
18346,rideDist,0.0,-0.007095603038982723,0.007095603038982723
18346,damages,126.0,0.001502763146625373,0.001502763146625373
18346,kills,0.0,0.0295273827123881,0.0295273827123881
18346,weapons,1.0,-0.006274826226452827,0.006274826226452827
18346,upgrades,0.0,-0.009327734672638957,0.009327734672638957
18346,heals,0.0,-0.0011923262153933616,0.0011923262153933616
18346,maxRank,49.0,0.07319802376269546,0.07319802376269546
18346,walk_distance_per_match_minute,0.7569358178053831,-0.11476405904203874,0.11476405904203874
18346,damage_per_kill,0.0,-0.017856012785760676,0.017856012785760676
18346,combat_activity,1.0,0.00010576904501429169,0.00010576904501429169
18346,resource_activity,1.0,-0.016023862797477226,0.016023862797477226
18346,mode_solo,0.0,0.002491036539838276,0.002491036539838276
18346,mode_duo,1.0,-0.028575171965528542,0.028575171965528542
18346,mode_squad,0.0,-0.0262561039857515,0.0262561039857515
18355,killRank,73.0,-0.19966179063198175,0.19966179063198175
18355,walkDist,404.1,0.026954186072378695,0.026954186072378695
18355,rideDist,0.0,-0.007199146755170469,0.007199146755170469
18355,damages,70.92,0.001482587011280538,0.001482587011280538
18355,kills,0.0,0.047830696928796386,0.047830696928796386
18355,weapons,4.0,0.002899524580972009,0.002899524580972009
18355,upgrades,0.0,-0.008424573665311456,0.008424573665311456
18355,heals,0.0,-0.0007373647881391632,0.0007373647881391632
18355,maxRank,30.0,0.007409871697913041,0.007409871697913041
18355,walk_distance_per_match_minute,16.931564245810055,-0.048293706269520266,0.048293706269520266
18355,damage_per_kill,0.0,-0.011472338860395937,0.011472338860395937
18355,combat_activity,1.0,0.0007411524524418364,0.0007411524524418364
18355,resource_activity,4.0,-0.005635739284149703,0.005635739284149703
18355,mode_solo,0.0,0.001418678821457579,0.001418678821457579
18355,mode_duo,0.0,-0.0075179484378351405,0.0075179484378351405
18355,mode_squad,1.0,0.0031377358171371544,0.0031377358171371544
18361,killRank,66.0,-0.14175535253277274,0.14175535253277274
18361,walkDist,1067.0,-0.021775820548359213,0.021775820548359213
18361,rideDist,0.0,-0.006131221380441255,0.006131221380441255
18361,damages,68.75,0.002114252321827903,0.002114252321827903
18361,kills,0.0,0.05489324348366433,0.05489324348366433
18361,weapons,2.0,-0.002884521575613215,0.002884521575613215
18361,upgrades,0.0,-0.008092879256867474,0.008092879256867474
18361,heals,0.0,-0.00031134933589971797,0.00031134933589971797
18361,maxRank,27.0,-0.02251790305317688,0.02251790305317688
18361,walk_distance_per_match_minute,35.06024096385542,0.026377585492390658,0.026377585492390658
18361,damage_per_kill,0.0,0.0014786882420565314,0.0014786882420565314
18361,combat_activity,0.0,0.0002909124281438569,0.0002909124281438569
18361,resource_activity,2.0,-0.012394814915849138,0.012394814915849138
18361,mode_solo,0.0,0.0009522295413403532,0.0009522295413403532
18361,mode_duo,0.0,-0.002762482201042267,0.002762482201042267
18361,mode_squad,1.0,0.0064715291562125465,0.0064715291562125465
18368,killRank,29.0,0.1925779532023194,0.1925779532023194
18368,walkDist,127.5,0.049180016437465696,0.049180016437465696
18368,rideDist,0.0,-0.009403890831500951,0.009403890831500951
18368,damages,118.7,0.015623906550362974,0.015623906550362974
18368,kills,1.0,-0.07278360882627596,0.07278360882627596
18368,weapons,3.0,-0.0006606387370324514,0.0006606387370324514
18368,upgrades,0.0,-0.015202441490622958,0.015202441490622958
18368,heals,0.0,0.0012921397544363642,0.0012921397544363642
18368,maxRank,28.0,-0.015732653974888853,0.015732653974888853
18368,walk_distance_per_match_minute,4.093097913322633,-0.22864516326401116,0.22864516326401116
18368,damage_per_kill,118.7,-0.009989279564253462,0.009989279564253462
18368,combat_activity,2.0,-0.002564872089005538,0.002564872089005538
18368,resource_activity,3.0,-0.022450889375062053,0.022450889375062053
18368,mode_solo,0.0,0.0017943119487104768,0.0017943119487104768
18368,mode_duo,0.0,-0.0040156318925550615,0.0040156318925550615
18368,mode_squad,1.0,0.0035620960170312933,0.0035620960170312933
18375,killRank,24.0,0.21578620580810118,0.21578620580810118
18375,walkDist,1714.0,-0.05228476393533203,0.05228476393533203
18375,rideDist,0.0,-0.007891192683972955,0.007891192683972955
18375,damages,137.6,0.005173649011088999,0.005173649011088999
18375,kills,1.0,0.005288630798973362,0.005288630798973362
18375,weapons,3.0,-0.0007216374603926353,0.0007216374603926353
18375,upgrades,3.0,0.022476613271636126,0.022476613271636126
18375,heals,2.0,0.000996295215282343,0.000996295215282343
18375,maxRank,97.0,0.1349167278142679,0.1349167278142679
18375,walk_distance_per_match_minute,74.0922190201729,0.13137761868794806,0.13137761868794806
18375,damage_per_kill,137.6,-0.005199445756981094,0.005199445756981094
18375,combat_activity,1.0,-0.0007557332699203535,0.0007557332699203535
18375,resource_activity,8.0,0.006369487160359777,0.006369487160359777
18375,mode_solo,1.0,-0.054072757069749317,0.054072757069749317
18375,mode_duo,0.0,-0.009034262588723673,0.009034262588723673
18375,mode_squad,0.0,-0.016152744763447736,0.016152744763447736
18381,killRank,11.0,0.27432911690881306,0.27432911690881306
18381,walkDist,901.3,-0.011427656507470643,0.011427656507470643
18381,rideDist,8593.0,0.12365157543461017,0.12365157543461017
18381,damages,190.9,0.005571823653623613,0.005571823653623613
18381,kills,3.0,-0.16612330296759775,0.16612330296759775
18381,weapons,2.0,-0.005588909718013266,0.005588909718013266
18381,upgrades,2.0,0.012856415557871138,0.012856415557871138
18381,heals,2.0,-0.0013572339560683716,0.0013572339560683716
18381,maxRank,29.0,-0.006733082431106012,0.006733082431106012
18381,walk_distance_per_match_minute,28.826226012793175,-0.04627273558509148,0.04627273558509148
18381,damage_per_kill,63.63333333333333,-0.023277152291866766,0.023277152291866766
18381,combat_activity,5.0,-0.003988873996060064,0.003988873996060064
18381,resource_activity,6.0,0.007390771028918753,0.007390771028918753
18381,mode_solo,0.0,0.0001993089821705644,0.0001993089821705644
18381,mode_duo,0.0,-0.0071476764233950356,0.0071476764233950356
18381,mode_squad,1.0,-0.0012764686044695252,0.0012764686044695252
18389,killRank,89.0,-0.37936999926947546,0.37936999926947546
18389,walkDist,649.1,-0.00283576483520101,0.00283576483520101
18389,rideDist,0.0,-0.00711285535466447,0.00711285535466447
18389,damages,0.0,-0.001089988591390107,0.001089988591390107
18389,kills,0.0,0.03508224569081123,0.03508224569081123
18389,weapons,6.0,0.0039799047772273045,0.0039799047772273045
18389,upgrades,0.0,-0.007958515805083796,0.007958515805083796
18389,heals,0.0,-0.00048750106026825295,0.00048750106026825295
18389,maxRank,28.0,-0.008822844384438363,0.008822844384438363
18389,walk_distance_per_match_minute,21.017808958445766,-0.03820261722432789,0.03820261722432789
18389,damage_per_kill,0.0,-0.016785076759913573,0.016785076759913573
18389,combat_activity,1.0,0.0015516932341592638,0.0015516932341592638
18389,resource_activity,6.0,0.005048747847073597,0.005048747847073597
18389,mode_solo,0.0,0.0014504081608789647,0.0014504081608789647
18389,mode_duo,0.0,-0.0037144422413189354,0.0037144422413189354
18389,mode_squad,1.0,0.004837169136204403,0.004837169136204403
18404,killRank,17.0,0.22897761640472594,0.22897761640472594
18404,walkDist,294.2,0.027217022179071355,0.027217022179071355
18404,rideDist,0.0,-0.012219968069273274,0.012219968069273274
18404,damages,117.1,0.00936175002947363,0.00936175002947363
18404,kills,2.0,-0.16735181922806855,0.16735181922806855
18404,weapons,4.0,0.0027430741050752713,0.0027430741050752713
18404,upgrades,1.0,-0.005528766847928866,0.005528766847928866
18404,heals,1.0,0.0029749946445512343,0.0029749946445512343
18404,maxRank,28.0,-0.02155939576919697,0.02155939576919697
18404,walk_distance_per_match_minute,13.056213017751478,-0.16050772675558522,0.16050772675558522
18404,damage_per_kill,58.55,-0.023329822385475582,0.023329822385475582
18404,combat_activity,4.0,-0.007193115630545773,0.007193115630545773
18404,resource_activity,6.0,0.007713796661541936,0.007713796661541936
18404,mode_solo,0.0,0.0006277561566110545,0.0006277561566110545
18404,mode_duo,0.0,-0.004978691042719688,0.004978691042719688
18404,mode_squad,1.0,0.00041210956731772336,0.00041210956731772336
18426,killRank,40.0,0.15508058294278204,0.15508058294278204
18426,walkDist,2770.0,-0.022568638013309203,0.022568638013309203
18426,rideDist,0.0,-0.007813319630290154,0.007813319630290154
18426,damages,194.1,-0.0011601650614004684,0.0011601650614004684
18426,kills,0.0,0.09109185379224972,0.09109185379224972
18426,weapons,2.0,-0.005230273011924006,0.005230273011924006
18426,upgrades,2.0,0.012625500638479944,0.012625500638479944
18426,heals,5.0,-0.0034027133543843287,0.0034027133543843287
18426,maxRank,27.0,-0.016203292681524543,0.016203292681524543
18426,walk_distance_per_match_minute,117.78880226789512,0.1891069987680345,0.1891069987680345
18426,damage_per_kill,0.0,0.009822650315869236,0.009822650315869236
18426,combat_activity,0.0,-0.0008312610606101884,0.0008312610606101884
18426,resource_activity,9.0,0.00859049566861799,0.00859049566861799
18426,mode_solo,0.0,0.002077928014095009,0.002077928014095009
18426,mode_duo,0.0,-0.002431578501195062,0.002431578501195062
18426,mode_squad,1.0,0.008583673677341048,0.008583673677341048
18429,killRank,32.0,0.11142843757564605,0.11142843757564605
18429,walkDist,618.3,-0.020769717420475297,0.020769717420475297
18429,rideDist,0.0,-0.010184269148022215,0.010184269148022215
18429,damages,96.45,0.010332628314210397,0.010332628314210397
18429,kills,1.0,-0.08523517826920056,0.08523517826920056
18429,weapons,4.0,0.004815972920490529,0.004815972920490529
18429,upgrades,0.0,-0.014665320691416853,0.014665320691416853
18429,heals,0.0,4.2738749979227243e-05,4.2738749979227243e-05
18429,maxRank,25.0,-0.0876845463700091,0.0876845463700091
18429,walk_distance_per_match_minute,21.357512953367873,-0.08350321374696958,0.08350321374696958
18429,damage_per_kill,96.45,-0.027400027320381437,0.027400027320381437
18429,combat_activity,3.0,-0.0011832399203915206,0.0011832399203915206
18429,resource_activity,4.0,-0.011293782142380382,0.011293782142380382
18429,mode_solo,0.0,3.745837098758709e-05,3.745837098758709e-05
18429,mode_duo,0.0,-0.003049434800876407,0.003049434800876407
18429,mode_squad,1.0,0.004191092833033843,0.004191092833033843
18446,killRank,6.0,0.28347189973056114,0.28347189973056114
18446,walkDist,2735.0,0.0012712673392404822,0.0012712673392404822
18446,rideDist,0.0,-0.010838260721937594,0.010838260721937594
18446,damages,700.4,-0.010766739699701829,0.010766739699701829
18446,kills,4.0,-0.12873242294379236,0.12873242294379236
18446,weapons,4.0,0.00013030596135324348,0.00013030596135324348
18446,upgrades,3.0,0.02027673449904853,0.02027673449904853
18446,heals,3.0,-0.0015285336652384861,0.0015285336652384861
18446,maxRank,31.0,0.004251989091786731,0.004251989091786731
18446,walk_distance_per_match_minute,114.59497206703911,0.19980935325902255,0.19980935325902255
18446,damage_per_kill,175.1,0.010117167090926969,0.010117167090926969
18446,combat_activity,11.0,0.012528547603594998,0.012528547603594998
18446,resource_activity,10.0,0.012155700767550928,0.012155700767550928
18446,mode_solo,0.0,0.0015230019620409785,0.0015230019620409785
18446,mode_duo,0.0,-0.007969908062083041,0.007969908062083041
18446,mode_squad,1.0,-0.0006512636497470085,0.0006512636497470085
18454,killRank,61.0,-0.09552226853352329,0.09552226853352329
18454,walkDist,824.4,0.005532735638299856,0.005532735638299856
18454,rideDist,0.0,-0.0061886047771084075,0.0061886047771084075
18454,damages,36.59,0.0014379231104630827,0.0014379231104630827
18454,kills,0.0,0.05381930604861736,0.05381930604861736
18454,weapons,3.0,0.0012504690846771608,0.0012504690846771608
18454,upgrades,2.0,0.008936883877883802,0.008936883877883802
18454,heals,1.0,0.000940742595118568,0.000940742595118568
18454,maxRank,26.0,-0.04733111958408543,0.04733111958408543
18454,walk_distance_per_match_minute,36.370588235294115,0.01395125401945213,0.01395125401945213
18454,damage_per_kill,0.0,0.0009672100025013702,0.0009672100025013702
18454,combat_activity,1.0,0.001359229431054649,0.001359229431054649
18454,resource_activity,6.0,0.004145409741905723,0.004145409741905723
18454,mode_solo,0.0,0.0010677774749593377,0.0010677774749593377
18454,mode_duo,0.0,-0.0010891623680494447,0.0010891623680494447
18454,mode_squad,1.0,0.006647984275799224,0.006647984275799224
18511,killRank,78.0,-0.21840287454416574,0.21840287454416574
18511,walkDist,0.0,0.007646867121553968,0.007646867121553968
18511,rideDist,0.0,-0.007036787441072363,0.007036787441072363
18511,damages,0.0,-0.00572808862041339,0.00572808862041339
18511,kills,0.0,0.040195397831713074,0.040195397831713074
18511,weapons,0.0,-0.01252032401610076,0.01252032401610076
18511,upgrades,0.0,-0.009537894546725857,0.009537894546725857
18511,heals,0.0,-0.0018455409246529034,0.0018455409246529034
18511,maxRank,47.0,0.06014508036057498,0.06014508036057498
18511,walk_distance_per_match_minute,0.0,-0.12565393316249696,0.12565393316249696
18511,damage_per_kill,0.0,-0.011284500946369647,0.011284500946369647
18511,combat_activity,0.0,0.0018622889778786796,0.0018622889778786796
18511,resource_activity,0.0,-0.017718480959065624,0.017718480959065624
18511,mode_solo,0.0,0.002131330487895784,0.002131330487895784
18511,mode_duo,1.0,-0.03230564706556219,0.03230564706556219
18511,mode_squad,0.0,-0.025826007521479854,0.025826007521479854
18528,killRank,11.0,0.2900637701661127,0.2900637701661127
18528,walkDist,2444.0,-0.0038820435938046985,0.0038820435938046985
18528,rideDist,1223.0,0.005366182445551584,0.005366182445551584
18528,damages,169.9,0.004218612040450248,0.004218612040450248
18528,kills,2.0,-0.06063639562938333,0.06063639562938333
18528,weapons,5.0,0.003142294786360252,0.003142294786360252
18528,upgrades,8.0,0.06684193361143245,0.06684193361143245
18528,heals,5.0,-0.003005970753414059,0.003005970753414059
18528,maxRank,48.0,0.041663769086775264,0.041663769086775264
18528,walk_distance_per_match_minute,108.06190125276345,0.14242330724131338,0.14242330724131338
18528,damage_per_kill,84.95,-0.007238920239939178,0.007238920239939178
18528,combat_activity,3.0,0.003081230741588785,0.003081230741588785
18528,resource_activity,18.0,0.03658456102216502,0.03658456102216502
18528,mode_solo,0.0,0.0016868659434900114,0.0016868659434900114
18528,mode_duo,1.0,-0.01925673456521773,0.01925673456521773
18528,mode_squad,0.0,-0.014663173737570694,0.014663173737570694
18536,killRank,83.0,-0.311167005534721,0.311167005534721
18536,walkDist,430.7,0.026155429127648313,0.026155429127648313
18536,rideDist,0.0,-0.007325949915153498,0.007325949915153498
18536,damages,54.39,0.002567384816910599,0.002567384816910599
18536,kills,0.0,0.03395340432600825,0.03395340432600825
18536,weapons,2.0,-0.0033932663536423873,0.0033932663536423873
18536,upgrades,0.0,-0.009256471957685615,0.009256471957685615
18536,heals,0.0,-0.0004923241084193686,0.0004923241084193686
18536,maxRank,50.0,0.10729843356260559,0.10729843356260559
18536,walk_distance_per_match_minute,18.22425952045134,-0.019329314958734852,0.019329314958734852
18536,damage_per_kill,0.0,-0.017333860894750946,0.017333860894750946
18536,combat_activity,1.0,0.0007291572234718642,0.0007291572234718642
18536,resource_activity,2.0,-0.014459529163032352,0.014459529163032352
18536,mode_solo,0.0,0.0033007571757482043,0.0033007571757482043
18536,mode_duo,1.0,-0.03388904641435387,0.03388904641435387
18536,mode_squad,0.0,-0.02498772750838953,0.02498772750838953
18542,killRank,14.0,0.2642733139273936,0.2642733139273936
18542,walkDist,3410.0,-0.016626560200863744,0.016626560200863744
18542,rideDist,1185.0,0.0035946134469582278,0.0035946134469582278
18542,damages,139.9,0.005745132086420202,0.005745132086420202
18542,kills,2.0,-0.06863893080938839,0.06863893080938839
18542,weapons,6.0,0.005510250550998546,0.005510250550998546
18542,upgrades,3.0,0.02143838815569144,0.02143838815569144
18542,heals,2.0,0.002543070521337773,0.002543070521337773
18542,maxRank,49.0,0.0524970878695282,0.0524970878695282
18542,walk_distance_per_match_minute,107.57097791798107,0.15654692432118292,0.15654692432118292
18542,damage_per_kill,69.95,-0.009993133067269077,0.009993133067269077
18542,combat_activity,3.0,0.0019582556793208018,0.0019582556793208018
18542,resource_activity,11.0,0.01568034108705506,0.01568034108705506
18542,mode_solo,0.0,0.0012477361729208492,0.0012477361729208492
